id,@id,electrified,frequency,gauge,operator,railway,railway:block,tracks,usage,voltage,@timestamp,@version,@changeset,@user,@uid,bridge,layer,maxspeed,name,tunnel,year_of_construction,passenger_lines,railway:track_ref,service,railway:traffic_mode,covered,railway:ref,description,ele,light_rail,local_ref,network,public_transport,train,uic_name,uic_ref,ref,old_name,crossing:barrier,crossing:light,crossing:bell,supervised,railway:signal:main:form,crossing,horse,start_date
way/25940236,way/25940236,contact_line,"0","1000",AVA,narrow_gauge,"301","1",branch,"750",2020/11/20 07:55:54,"32","94483486",BeatKK,"4665002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/25940237,way/25940237,contact_line,"0","1000",AVA,narrow_gauge,W1,"1",branch,"750",2020/12/20 14:10:19,"12","96140841",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/25940241,way/25940241,contact_line,"0","1000",AVA,narrow_gauge,W1,"1",branch,"750",2019/07/09 17:05:35,"7","72064035",sovereign_ch,"5755216",yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/26631236,way/26631236,contact_line,"0","1000",AVA,narrow_gauge,"301","1",branch,"750",2019/07/09 17:05:35,"16","72064035",sovereign_ch,"5755216",,"-1","40",Stadttunnel WSB,yes,"1965",,,,,,,,,,,,,,,,,,,,,,,,,
way/27515408,way/27515408,contact_line,"0","1000",AVA,narrow_gauge,"103","1",branch,"750",2019/07/09 17:05:35,"22","72064035",sovereign_ch,"5755216",,,"80",,,,"2",,,,,,,,,,,,,,,,,,,,,,,,
way/41873592,way/41873592,contact_line,"0","1000",AVA,narrow_gauge,"104","1",branch,"750",2019/07/09 17:05:35,"41","72064035",sovereign_ch,"5755216",,,"70",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/48779175,way/48779175,contact_line,"0","1000",AVA,narrow_gauge,W6,"1",branch,"750",2019/07/09 17:05:35,"16","72064035",sovereign_ch,"5755216",,,"25",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/48779177,way/48779177,contact_line,"0","1000",AVA,narrow_gauge,,"1",branch,"750",2019/07/09 17:05:35,"9","72064035",sovereign_ch,"5755216",,,"40",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/48779178,way/48779178,contact_line,"0","1000",AVA,narrow_gauge,,"1",branch,"750",2019/07/09 17:05:35,"8","72064035",sovereign_ch,"5755216",,,"25",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/48878565,way/48878565,contact_line,"0","1000",AVA,narrow_gauge,"304","1",branch,"750",2019/07/09 17:05:35,"35","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/48878573,way/48878573,contact_line,"0","1000",AVA,narrow_gauge,W2,"1",branch,"750",2020/01/16 15:43:54,"8","79656912",SWF8,"3524812",yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/51075486,way/51075486,contact_line,"0","1000",AVA,narrow_gauge,"306","1",branch,"750",2019/07/09 17:05:35,"8","72064035",sovereign_ch,"5755216",yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/51075487,way/51075487,contact_line,"0","1000",AVA,narrow_gauge,"306","1",branch,"750",2019/07/09 17:05:35,"24","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/83077187,way/83077187,contact_line,"0","1000",AVA,narrow_gauge,"103","1",branch,"750",2019/07/09 17:05:35,"19","72064035",sovereign_ch,"5755216",,"-2","80",,yes,,"2",,,,,,,,,,,,,,,,,,,,,,,,
way/83090376,way/83090376,contact_line,"0","1000",AVA,narrow_gauge,"109","1",branch,"750",2019/07/09 17:05:35,"10","72064035",sovereign_ch,"5755216",yes,"1","65",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/83090484,way/83090484,contact_line,"0","1000",AVA,narrow_gauge,"109","1",branch,"750",2019/07/09 17:05:35,"15","72064035",sovereign_ch,"5755216",,,"65",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/83090935,way/83090935,contact_line,"0","1000",AVA,narrow_gauge,"109","1",branch,"750",2019/07/09 17:05:35,"10","72064035",sovereign_ch,"5755216",yes,"1","80",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/83091004,way/83091004,contact_line,"0","1000",AVA,narrow_gauge,"109","1",branch,"750",2019/07/09 17:05:35,"12","72064035",sovereign_ch,"5755216",,,"80",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/88824399,way/88824399,contact_line,"0","1000",AVA,narrow_gauge,"203","1",branch,"750",2019/07/09 17:05:35,"16","72064035",sovereign_ch,"5755216",,,"80",,,,"2",,,,,,,,,,,,,,,,,,,,,,,,
way/103337092,way/103337092,contact_line,"0","1000",AVA,narrow_gauge,W1_U,"1",branch,"750",2019/07/09 17:05:35,"8","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/103731414,way/103731414,contact_line,"0","1000",AVA,narrow_gauge,W4,"1",branch,"750",2019/07/09 17:05:36,"8","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/104414033,way/104414033,contact_line,"0","1000",AVA,narrow_gauge,W1_B,"1",branch,"750",2019/07/09 17:05:36,"8","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/104414043,way/104414043,contact_line,"0","1000",AVA,narrow_gauge,W1,,branch,"750",2021/02/10 19:40:30,"11","99061504",rbuffat,"9560206",,,"30",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,
way/104431263,way/104431263,contact_line,"0","1000",AVA,narrow_gauge,W1,"1",branch,"750",2019/07/09 17:05:36,"9","72064035",sovereign_ch,"5755216",,,"45",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/104431271,way/104431271,contact_line,"0","1000",AVA,narrow_gauge,W1,,,"750",2019/07/09 17:05:36,"8","72064035",sovereign_ch,"5755216",,,,,,,,"2",siding,,,,,,,,,,,,,,,,,,,,,,
way/104431289,way/104431289,contact_line,"0","1000",AVA,narrow_gauge,W1,,,"750",2019/07/09 17:05:36,"9","72064035",sovereign_ch,"5755216",,,,,,,,"2",siding,,,,,,,,,,,,,,,,,,,,,,
way/104431310,way/104431310,contact_line,"0","1000",AVA,narrow_gauge,W1_U,"1",branch,"750",2019/07/09 17:05:36,"8","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/106158522,way/106158522,contact_line,"0","1000",AAR,narrow_gauge,,,,"750",2018/09/04 17:11:57,"10","62286342",SWF8,"3524812",,,,,,,,,siding,freight,,,,,,,,,,,,,,,,,,,,,
way/106158544,way/106158544,contact_line,"0","1000",AVA,narrow_gauge,,,branch,"750",2019/07/09 17:05:36,"13","72064035",sovereign_ch,"5755216",,,"80",,,,"2","7",,,,,,,,,,,,,,,,,,,,,,,
way/106158558,way/106158558,contact_line,"0","1000",AVA,narrow_gauge,,"1",branch,"750",2019/07/09 17:05:36,"14","72064035",sovereign_ch,"5755216",,,"80",,,,"2","7",,,,,,,,,,,,,,,,,,,,,,,
way/106158573,way/106158573,contact_line,"0","1000",AVA,narrow_gauge,,,branch,"750",2019/07/09 17:05:36,"16","72064035",sovereign_ch,"5755216",,,"35",,,,,"8",,,,,,,,,,,,,,,,,,,,,,,
way/106175431,way/106175431,contact_line,"0","1000",AAR,narrow_gauge,,,,"750",2018/09/04 17:11:57,"8","62286342",SWF8,"3524812",,,,,,,,,siding,freight,,,,,,,,,,,,,,,,,,,,,
way/106175435,way/106175435,contact_line,"0","1000",AAR,narrow_gauge,,,,"750",2018/09/04 17:11:57,"8","62286342",SWF8,"3524812",,,,,,,,,siding,freight,,,,,,,,,,,,,,,,,,,,,
way/106195027,way/106195027,contact_line,"0","1000",AVA,narrow_gauge,,"1",branch,"750",2019/07/09 17:05:36,"11","72064035",sovereign_ch,"5755216",,,"80",,,,"2","8",,,,,,,,,,,,,,,,,,,,,,,
way/106195029,way/106195029,contact_line,"0","1000",AVA,narrow_gauge,"203","1",branch,"750",2019/07/09 17:05:36,"13","72064035",sovereign_ch,"5755216",,,"80",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/106195034,way/106195034,contact_line,"0","1000",AVA,narrow_gauge,"203","1",branch,"750",2019/07/09 17:05:36,"9","72064035",sovereign_ch,"5755216",,"-2","80",,yes,,"2",,,,,,,,,,,,,,,,,,,,,,,,
way/106195035,way/106195035,contact_line,"0","1000",AVA,narrow_gauge,"103","1",branch,"750",2019/07/09 17:05:36,"9","72064035",sovereign_ch,"5755216",,,"80",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/106195039,way/106195039,contact_line,"0","1000",AAR,narrow_gauge,,,,"750",2018/09/04 17:11:57,"7","62286342",SWF8,"3524812",,,,,,,,,siding,freight,,,,,,,,,,,,,,,,,,,,,
way/106195043,way/106195043,contact_line,"0","1000",AVA,narrow_gauge,"103","1",branch,"750",2019/07/09 17:05:36,"9","72064035",sovereign_ch,"5755216",yes,"1","80",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/106195051,way/106195051,contact_line,"0","1000",AVA,narrow_gauge,"203","1",branch,"750",2019/07/09 17:05:36,"9","72064035",sovereign_ch,"5755216",yes,"1","80",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/125897964,way/125897964,contact_line,"0","1000",AVA,narrow_gauge,"113","1",branch,"750",2019/07/09 17:05:36,"16","72064035",sovereign_ch,"5755216",,,"45",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/125897965,way/125897965,contact_line,"0","1000",AVA,narrow_gauge,"113","1",branch,"750",2019/07/09 17:05:36,"8","72064035",sovereign_ch,"5755216",yes,"1","80",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/125898158,way/125898158,contact_line,"0","1000",AVA,narrow_gauge,"116","1",branch,"750",2019/07/09 17:05:36,"8","72064035",sovereign_ch,"5755216",yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/125898159,way/125898159,contact_line,"0","1000",AVA,narrow_gauge,"116","1",branch,"750",2019/07/09 17:05:36,"20","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/127004776,way/127004776,contact_line,"0","1000",AVA,narrow_gauge,"1",,,"750",2019/07/09 17:05:36,"8","72064035",sovereign_ch,"5755216",yes,"1",,,,,,"2",siding,,,,,,,,,,,,,,,,,,,,,,
way/127004820,way/127004820,contact_line,"0","1000",AVA,narrow_gauge,"1",,branch,"750",2019/07/09 17:05:36,"9","72064035",sovereign_ch,"5755216",yes,"1",,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,
way/127004821,way/127004821,contact_line,"0","1000",AVA,narrow_gauge,W1,,branch,"750",2019/07/09 17:05:36,"10","72064035",sovereign_ch,"5755216",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,
way/140763713,way/140763713,contact_line,"0","1000",AVA,narrow_gauge,"112","1",branch,"750",2020/06/06 18:40:48,"22","86287586",hecktor,"465052",,,"35",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/150639994,way/150639994,contact_line,"0","1000",AVA,narrow_gauge,"117","1",branch,"750",2019/07/09 17:05:36,"15","72064035",sovereign_ch,"5755216",,,"80",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/162362936,way/162362936,contact_line,"0","1000",AVA,narrow_gauge,"102","1",branch,"750",2019/07/09 17:05:36,"18","72064035",sovereign_ch,"5755216",,,"80",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/165547075,way/165547075,contact_line,"0","1000",AAR,narrow_gauge,W4,,,"750",2020/11/10 03:41:10,"6","93828854",BeatKK,"4665002",,,"25",,,,,,yard,,,,,,,,,,,,,,,,,,,,,,
way/165547076,way/165547076,contact_line,"0","1000",AVA,narrow_gauge,W7,"1",branch,"750",2019/07/09 17:05:36,"9","72064035",sovereign_ch,"5755216",,,"25",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/165547077,way/165547077,contact_line,"0","1000",AAR,narrow_gauge,W5,,,"750",2020/11/10 03:41:10,"5","93828854",BeatKK,"4665002",,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,
way/165547078,way/165547078,contact_line,"0","1000",AAR,narrow_gauge,W6,,,"750",2020/11/10 03:41:10,"7","93828854",BeatKK,"4665002",,,"25",,,,,,yard,,,,,,,,,,,,,,,,,,,,,,
way/166639380,way/166639380,contact_line,"0","1000",AVA,narrow_gauge,W1,"1",branch,"750",2019/07/09 17:05:36,"7","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/169934563,way/169934563,contact_line,"0","1000",AVA,narrow_gauge,W1,"1",,"750",2019/07/09 17:05:36,"5","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/170066337,way/170066337,contact_line,"0","1000",AVA,narrow_gauge,,"1",branch,"750",2019/07/09 17:05:36,"8","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/172216964,way/172216964,contact_line,"0","1000",AAR,narrow_gauge,W2_U,"1",,"750",2019/04/14 12:52:22,"5","69201543",Jonathan Masur,"2965963",,,,,,,,,siding,,,,,,,,,,,,,,,,,,,,,,
way/174966025,way/174966025,contact_line,"0","1000",AVA,narrow_gauge,W2,"1",branch,"750",2019/07/09 17:05:36,"7","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/178956370,way/178956370,contact_line,"0","1000",AVA,narrow_gauge,W8,,branch,"750",2019/07/09 17:05:36,"12","72064035",sovereign_ch,"5755216",,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,
way/186745672,way/186745672,contact_line,"0","1000",AVA,narrow_gauge,W8,,branch,"750",2019/07/09 17:05:36,"9","72064035",sovereign_ch,"5755216",,,"25",,,,,"12",,,,,,,,,,,,,,,,,,,,,,,
way/186745674,way/186745674,contact_line,"0","1000",AVA,narrow_gauge,"41","1",branch,"750",2020/11/10 03:41:10,"15","93828854",BeatKK,"4665002",,,"25",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/186745675,way/186745675,contact_line,"0","1000",AVA,narrow_gauge,W6,"1",branch,"750",2019/07/09 17:05:36,"12","72064035",sovereign_ch,"5755216",,,"25",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/186745679,way/186745679,contact_line,"0","1000",AAR,narrow_gauge,W7,"1",,"750",2019/04/14 12:52:31,"9","69201543",Jonathan Masur,"2965963",,,"25",,,,,,siding,,,,,,,,,,,,,,,,,,,,,,
way/195611805,way/195611805,contact_line,"0","1000",AVA,narrow_gauge,"307","1",branch,"750",2020/01/16 15:43:54,"7","79656912",SWF8,"3524812",yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/195611806,way/195611806,contact_line,"0","1000",AVA,narrow_gauge,"307","1",branch,"750",2019/07/09 17:05:36,"14","72064035",sovereign_ch,"5755216",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,
way/197682879,way/197682879,contact_line,"0","1000",AAR,narrow_gauge,,"1",,"750",2019/04/14 12:52:39,"17","69201543",Jonathan Masur,"2965963",,,,,,,,"2",siding,,yes,ME,,,,,,,,,,,,,,,,,,,
way/199558085,way/199558085,contact_line,"0","1000",AVA,narrow_gauge,"71","1",branch,"750",2019/07/09 17:05:36,"8","72064035",sovereign_ch,"5755216",,,"65",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/199558086,way/199558086,contact_line,"0","1000",AVA,narrow_gauge,"101","1",branch,"750",2019/07/09 17:05:36,"7","72064035",sovereign_ch,"5755216",,,"75",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/199558087,way/199558087,contact_line,"0","1000",AVA,narrow_gauge,"72","1",branch,"750",2019/07/09 17:05:36,"7","72064035",sovereign_ch,"5755216",,,"80",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/199558088,way/199558088,contact_line,"0","1000",AVA,narrow_gauge,"101","1",branch,"750",2019/07/09 17:05:36,"7","72064035",sovereign_ch,"5755216",,,"80",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/200323281,way/200323281,contact_line,"0","1000",AVA,narrow_gauge,,"1",,"750",2019/07/09 17:05:36,"7","72064035",sovereign_ch,"5755216",,,,,,,,,siding,,,,,,,,,,,,,,,,,,,,,,
way/200813221,way/200813221,contact_line,"0","1000",AVA,narrow_gauge,W2,"1",branch,"750",2020/01/16 15:43:54,"7","79656912",SWF8,"3524812",yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/200813222,way/200813222,contact_line,"0","1000",AVA,narrow_gauge,W2,"1",branch,"750",2020/01/16 15:43:54,"7","79656912",SWF8,"3524812",yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/200813228,way/200813228,contact_line,"0","1000",AVA,narrow_gauge,W1,"1",branch,"750",2020/12/20 14:10:19,"7","96140841",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/206157341,way/206157341,contact_line,"0","1000",AVA-wsb,narrow_gauge,,"1",,"750",2021/04/25 13:25:12,"5","103574310",sovereign_ch,"5755216",,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,
way/206157342,way/206157342,contact_line,"0","1000",AVA-wsb,narrow_gauge,,"1",,"750",2021/04/25 13:25:12,"4","103574310",sovereign_ch,"5755216",,,,,,,,,yard,,yes,,,,,,,,,,,,,,,,,,,,
way/206157343,way/206157343,contact_line,"0","1000",AVA-wsb,narrow_gauge,,"1",,"750",2021/04/25 13:25:12,"6","103574310",sovereign_ch,"5755216",,,,,,,,"1",yard,,,,,,,,,,,,,,,,,,,,,,
way/206157346,way/206157346,contact_line,"0","1000",AVA-wsb,narrow_gauge,,"1",,"750",2021/04/25 13:25:12,"4","103574310",sovereign_ch,"5755216",,,,,,,,,yard,,yes,,,,,,,,,,,,,,,,,,,,
way/206157347,way/206157347,contact_line,"0","1000",AVA-wsb,narrow_gauge,,"1",,"750",2021/04/25 13:25:12,"4","103574310",sovereign_ch,"5755216",,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,
way/206157348,way/206157348,contact_line,"0","1000",AVA-wsb,narrow_gauge,,"1",,"750",2021/04/25 13:25:12,"4","103574310",sovereign_ch,"5755216",,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,
way/206157349,way/206157349,contact_line,"0","1000",AVA-wsb,narrow_gauge,,"1",,"750",2021/04/25 13:25:12,"5","103574310",sovereign_ch,"5755216",,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,
way/206157350,way/206157350,contact_line,"0","1000",AVA,narrow_gauge,,"1",,"750",2021/04/25 13:25:12,"6","103574310",sovereign_ch,"5755216",,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,
way/206157351,way/206157351,contact_line,"0","1000",AVA-wsb,narrow_gauge,,"1",,"750",2021/04/25 13:25:12,"4","103574310",sovereign_ch,"5755216",,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,
way/206158264,way/206158264,contact_line,"0","1000",AVA,narrow_gauge,W2_O,"1",branch,"750",2019/07/09 17:05:37,"4","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/206171361,way/206171361,contact_line,"0","1000",AVA,narrow_gauge,"118","1",branch,"750",2019/07/09 17:05:37,"11","72064035",sovereign_ch,"5755216",,,"65",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/223101239,way/223101239,contact_line,"0","1000",AAR,narrow_gauge,W2,,,"750",2019/04/14 12:52:47,"5","69201543",Jonathan Masur,"2965963",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/234858533,way/234858533,contact_line,"0","1000",AVA,narrow_gauge,"116","1",branch,"750",2019/07/09 17:05:37,"6","72064035",sovereign_ch,"5755216",,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/258549249,way/258549249,contact_line,"0","1000",AVA,narrow_gauge,"307","1",branch,"750",2020/01/16 15:43:54,"5","79656912",SWF8,"3524812",yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/258549250,way/258549250,contact_line,"0","1000",AVA,narrow_gauge,"307","1",branch,"750",2019/07/09 17:05:37,"7","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302576072,way/302576072,contact_line,"0","1000",AVA,narrow_gauge,W1,"1",branch,"750",2019/07/09 17:05:37,"3","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302576073,way/302576073,contact_line,"0","1000",AVA,narrow_gauge,W1,"1",branch,"750",2019/07/09 17:05:37,"3","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302576074,way/302576074,contact_line,"0","1000",AVA,narrow_gauge,W2,"1",branch,"750",2019/07/09 17:05:37,"5","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302576075,way/302576075,contact_line,"0","1000",AVA,narrow_gauge,,"1",branch,"750",2019/07/09 17:05:37,"7","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302576076,way/302576076,contact_line,"0","1000",AVA,narrow_gauge,,"1",,"750",2019/07/09 17:05:37,"8","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302576122,way/302576122,contact_line,"0","1000",AVA,narrow_gauge,W2,"1",branch,"750",2019/07/09 17:05:37,"4","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302576123,way/302576123,contact_line,"0","1000",AVA,narrow_gauge,"302","1",branch,"750",2019/07/09 17:05:37,"7","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302576124,way/302576124,contact_line,"0","1000",AVA,narrow_gauge,W2,"1",,"750",2019/07/09 17:05:37,"4","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302579534,way/302579534,contact_line,"0","1000",AVA,narrow_gauge,,"1",branch,"750",2019/07/09 17:05:37,"10","72064035",sovereign_ch,"5755216",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,
way/302579535,way/302579535,contact_line,"0","1000",AVA,narrow_gauge,"109","1",branch,"750",2019/07/09 17:05:37,"6","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302579536,way/302579536,contact_line,"0","1000",AVA,narrow_gauge,W1_B,"1",branch,"750",2019/07/09 17:05:37,"6","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302579647,way/302579647,contact_line,"0","1000",AVA,narrow_gauge,W2_B,"1",branch,"750",2019/07/09 17:05:37,"4","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302579648,way/302579648,contact_line,"0","1000",AVA,narrow_gauge,W2_B,"1",branch,"750",2019/07/09 17:05:37,"4","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302579649,way/302579649,contact_line,"0","1000",AVA,narrow_gauge,,"1",branch,"750",2019/07/09 17:05:37,"9","72064035",sovereign_ch,"5755216",,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,
way/302582037,way/302582037,contact_line,"0","1000",AVA,narrow_gauge,W1,"1",branch,"750",2019/07/09 17:05:37,"5","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302582038,way/302582038,contact_line,"0","1000",AVA,narrow_gauge,,,branch,"750",2019/07/09 17:05:37,"10","72064035",sovereign_ch,"5755216",,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,
