id,@id,electrified,frequency,gauge,operator,railway,railway:block,tracks,usage,voltage,@timestamp,@version,@changeset,@user,@uid,bridge,layer,maxspeed,name,tunnel,year_of_construction,passenger_lines,railway:track_ref,service,railway:traffic_mode,covered,railway:ref,description,ele,light_rail,local_ref,network,public_transport,train,uic_name,uic_ref,ref,old_name,crossing:barrier,crossing:light,crossing:bell,supervised,railway:signal:main:form,crossing,horse,start_date
way/302582039,way/302582039,contact_line,"0","1000",AVA,narrow_gauge,"104","1",branch,"750",2019/07/09 17:05:37,"8","72064035",sovereign_ch,"5755216",,,"65",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302582041,way/302582041,contact_line,"0","1000",AVA,narrow_gauge,W1,"1",branch,"750",2019/07/09 17:05:37,"6","72064035",sovereign_ch,"5755216",,,"65",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302584633,way/302584633,contact_line,"0","1000",AAR,narrow_gauge,W2,"1",,"750",2019/04/14 12:53:16,"4","69201543",Jonathan Masur,"2965963",,,,,,,,,siding,,,,,,,,,,,,,,,,,,,,,,
way/302584634,way/302584634,contact_line,"0","1000",AAR,narrow_gauge,W3,"1",,"750",2019/04/14 12:53:16,"3","69201543",Jonathan Masur,"2965963",,,,,,,,,siding,,,,,,,,,,,,,,,,,,,,,,
way/302584635,way/302584635,,,,AAR,narrow_gauge,,"1",,,2019/04/14 12:53:16,"5","69201543",Jonathan Masur,"2965963",,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,
way/302584636,way/302584636,contact_line,"0","1000",AAR,narrow_gauge,,,,"750",2019/04/14 12:53:16,"5","69201543",Jonathan Masur,"2965963",,,,,,,,"1",siding,,,,,,,,,,,,,,,,,,,,,,
way/302584637,way/302584637,contact_line,"0","1000",AAR,narrow_gauge,W3,,,"750",2019/04/14 12:53:16,"4","69201543",Jonathan Masur,"2965963",,,,,,,,"1",siding,,,,,,,,,,,,,,,,,,,,,,
way/302584759,way/302584759,contact_line,"0","1000",AVA,narrow_gauge,W2,,branch,"750",2019/07/09 17:05:37,"7","72064035",sovereign_ch,"5755216",,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,
way/302584760,way/302584760,contact_line,"0","1000",AVA,narrow_gauge,,,branch,"750",2019/07/09 17:05:37,"7","72064035",sovereign_ch,"5755216",,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,
way/302702964,way/302702964,contact_line,"0","1000",AVA,narrow_gauge,W3,"1",branch,"750",2019/07/09 17:05:37,"6","72064035",sovereign_ch,"5755216",,,"45",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302702965,way/302702965,contact_line,"0","1000",AVA,narrow_gauge,W3,"1",branch,"750",2019/07/09 17:05:37,"6","72064035",sovereign_ch,"5755216",,,"45",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302703883,way/302703883,contact_line,"0","1000",AVA,narrow_gauge,"112","1",branch,"750",2019/07/09 17:05:37,"10","72064035",sovereign_ch,"5755216",,,"55",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302703885,way/302703885,contact_line,"0","1000",AVA,narrow_gauge,W1,"1",branch,"750",2019/07/09 17:05:37,"7","72064035",sovereign_ch,"5755216",,,"45",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302704307,way/302704307,contact_line,"0","1000",AAR,narrow_gauge,W1,"1",,"750",2019/04/14 12:53:17,"4","69201543",Jonathan Masur,"2965963",,,,,,,,,siding,,,,,,,,,,,,,,,,,,,,,,
way/302704308,way/302704308,contact_line,"0","1000",AAR,narrow_gauge,W3,"1",,"750",2019/04/14 12:53:17,"4","69201543",Jonathan Masur,"2965963",,,,,,,,,siding,,,,,,,,,,,,,,,,,,,,,,
way/302705393,way/302705393,contact_line,"0","1000",AVA,narrow_gauge,W147,"1",branch,"750",2019/07/09 17:05:37,"5","72064035",sovereign_ch,"5755216",,,"80",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302705394,way/302705394,contact_line,"0","1000",AVA,narrow_gauge,W147,"1",branch,"750",2019/07/09 17:05:37,"5","72064035",sovereign_ch,"5755216",,,"80",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302705522,way/302705522,contact_line,"0","1000",AVA,narrow_gauge,"41","1",branch,"750",2019/07/09 17:05:37,"7","72064035",sovereign_ch,"5755216",,,"80",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302705523,way/302705523,contact_line,"0","1000",AVA,narrow_gauge,"42","1",branch,"750",2019/07/09 17:05:37,"7","72064035",sovereign_ch,"5755216",,,"80",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302705524,way/302705524,contact_line,"0","1000",AAR,narrow_gauge,W4,"1",,"750",2019/04/14 12:53:18,"3","69201543",Jonathan Masur,"2965963",,,,,,,,,siding,,,,,,,,,,,,,,,,,,,,,,
way/302705525,way/302705525,contact_line,"0","1000",AAR,narrow_gauge,W2,"1",,"750",2019/04/14 12:53:18,"3","69201543",Jonathan Masur,"2965963",,,,,,,,,siding,,,,,,,,,,,,,,,,,,,,,,
way/302705526,way/302705526,contact_line,"0","1000",AVA,narrow_gauge,W3,"1",branch,"750",2019/07/09 17:05:37,"5","72064035",sovereign_ch,"5755216",,,"80",,,,,"42",,,,,,,,,,,,,,,,,,,,,,,
way/302705527,way/302705527,contact_line,"0","1000",AVA,narrow_gauge,W1,,branch,"750",2019/07/09 17:05:37,"7","72064035",sovereign_ch,"5755216",,,"80",,,,,"41",,,,,,,,,,,,,,,,,,,,,,,
way/302705528,way/302705528,contact_line,"0","1000",AVA,narrow_gauge,W2,,branch,"750",2019/07/09 17:05:37,"7","72064035",sovereign_ch,"5755216",,,"80",,,,,"42",,,,,,,,,,,,,,,,,,,,,,,
way/302705529,way/302705529,contact_line,"0","1000",AVA,narrow_gauge,W4,"1",branch,"750",2019/07/09 17:05:37,"5","72064035",sovereign_ch,"5755216",,,"80",,,,,"41",,,,,,,,,,,,,,,,,,,,,,,
way/302705858,way/302705858,contact_line,"0","1000",AVA,narrow_gauge,"1",,branch,"750",2019/07/09 17:05:37,"8","72064035",sovereign_ch,"5755216",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,
way/302705859,way/302705859,contact_line,"0","1000",AVA,narrow_gauge,2a,,branch,"750",2019/07/09 17:05:37,"9","72064035",sovereign_ch,"5755216",,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,
way/302705860,way/302705860,contact_line,"0","1000",AVA,narrow_gauge,W7,,branch,"750",2019/07/09 17:05:37,"7","72064035",sovereign_ch,"5755216",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,
way/302705861,way/302705861,contact_line,"0","1000",AVA,narrow_gauge,W7,,branch,"750",2019/07/09 17:05:37,"7","72064035",sovereign_ch,"5755216",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,
way/302705862,way/302705862,contact_line,"0","1000",AVA,narrow_gauge,W8,"1",branch,"750",2019/07/09 17:05:37,"5","72064035",sovereign_ch,"5755216",,,,,,,,"41",,,,,,,,,,,,,,,,,,,,,,,
way/302705863,way/302705863,contact_line,"0","1000",AAR,narrow_gauge,W7,"1",,"750",2019/04/14 12:53:20,"4","69201543",Jonathan Masur,"2965963",,,,,,,,,siding,,,,,,,,,,,,,,,,,,,,,,
way/302705864,way/302705864,contact_line,"0","1000",AVA,narrow_gauge,W8,,branch,"750",2019/07/09 17:05:37,"7","72064035",sovereign_ch,"5755216",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,
way/302705865,way/302705865,contact_line,"0","1000",AAR,narrow_gauge,"21","1",,"750",2019/04/14 12:53:20,"4","69201543",Jonathan Masur,"2965963",,,,,,,,,siding,,,,,,,,,,,,,,,,,,,,,,
way/302706499,way/302706499,contact_line,"0","1000",AVA,narrow_gauge,W1,"1",branch,"750",2019/07/09 17:05:37,"5","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302706500,way/302706500,contact_line,"0","1000",AVA,narrow_gauge,"116","1",branch,"750",2019/07/09 17:05:37,"5","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302706569,way/302706569,contact_line,"0","1000",AVA,narrow_gauge,W2,,,"750",2019/07/09 17:05:37,"7","72064035",sovereign_ch,"5755216",,,,,,,,"2",siding,,,,,,,,,,,,,,,,,,,,,,
way/302706570,way/302706570,contact_line,"0","1000",AVA,narrow_gauge,W2,"1",branch,"750",2019/07/09 17:05:37,"5","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302706571,way/302706571,contact_line,"0","1000",AVA,narrow_gauge,W2,,branch,"750",2019/07/09 17:05:37,"7","72064035",sovereign_ch,"5755216",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,
way/302706572,way/302706572,contact_line,"0","1000",AVA,narrow_gauge,"1",,branch,"750",2019/07/09 17:05:37,"9","72064035",sovereign_ch,"5755216",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,
way/302706940,way/302706940,contact_line,"0","1000",AVA,narrow_gauge,W1,"1",branch,"750",2019/07/09 17:05:37,"5","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302706941,way/302706941,contact_line,"0","1000",AVA,narrow_gauge,W1,,branch,"750",2019/07/09 17:05:37,"7","72064035",sovereign_ch,"5755216",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,
way/302706944,way/302706944,contact_line,"0","1000",AVA,narrow_gauge,,,branch,"750",2019/07/09 17:05:37,"10","72064035",sovereign_ch,"5755216",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,
way/302706945,way/302706945,contact_line,"0","1000",AVA,narrow_gauge,,,,"750",2019/07/09 17:05:37,"13","72064035",sovereign_ch,"5755216",,,,,,,,"2",siding,,,,,,,,,,,,,,,,,,,,,,
way/302711524,way/302711524,contact_line,"0","1000",AVA,narrow_gauge,"118","1",branch,"750",2019/07/09 17:05:37,"8","72064035",sovereign_ch,"5755216",,,"65",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302711525,way/302711525,contact_line,"0","1000",AVA,narrow_gauge,W3,,branch,"750",2019/07/09 17:05:37,"8","72064035",sovereign_ch,"5755216",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,
way/302711527,way/302711527,contact_line,"0","1000",AVA,narrow_gauge,W3,"1",branch,"750",2019/07/09 17:05:37,"6","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302711991,way/302711991,contact_line,"0","1000",AVA,narrow_gauge,W3,,,"750",2019/07/09 17:05:37,"7","72064035",sovereign_ch,"5755216",,,,,,,,"2",siding,,,,,,,,,,,,,,,,,,,,,,
way/302714227,way/302714227,contact_line,"0","1000",AVA,narrow_gauge,,"1",branch,"750",2019/07/09 17:05:37,"7","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302714228,way/302714228,contact_line,"0","1000",AVA,narrow_gauge,W2_R,"1",branch,"750",2019/07/09 17:05:37,"5","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302714229,way/302714229,contact_line,"0","1000",AVA,narrow_gauge,W2_R,"1",branch,"750",2019/07/09 17:05:37,"5","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302714230,way/302714230,contact_line,"0","1000",AVA,narrow_gauge,,"1",branch,"750",2019/07/09 17:05:37,"5","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302714231,way/302714231,contact_line,"0","1000",AVA,narrow_gauge,W1_R,"1",branch,"750",2019/07/09 17:05:37,"6","72064035",sovereign_ch,"5755216",,,"65",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302714232,way/302714232,contact_line,"0","1000",AVA,narrow_gauge,W1_R,"1",branch,"750",2019/07/09 17:05:37,"6","72064035",sovereign_ch,"5755216",,,"65",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302714233,way/302714233,contact_line,"0","1000",AVA,narrow_gauge,W1_R,"1",branch,"750",2019/07/09 17:05:37,"6","72064035",sovereign_ch,"5755216",,,"65",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302714234,way/302714234,contact_line,"0","1000",AVA,narrow_gauge,W2_R,"1",branch,"750",2019/07/09 17:05:37,"5","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302714235,way/302714235,contact_line,"0","1000",AVA,narrow_gauge,,,branch,"750",2019/07/09 17:05:37,"10","72064035",sovereign_ch,"5755216",,,"65",,,,,"2",,,,,,,,,,,,,,,,,,,,,,,
way/302714236,way/302714236,contact_line,"0","1000",AVA,narrow_gauge,,,branch,"750",2019/07/09 17:05:37,"10","72064035",sovereign_ch,"5755216",,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,
way/302714237,way/302714237,contact_line,"0","1000",AVA,narrow_gauge,,"1",branch,"750",2019/07/09 17:05:37,"8","72064035",sovereign_ch,"5755216",,,,,,,,ref,,,,,,,,,,,,,,,,,,,,,,,
way/302714238,way/302714238,contact_line,"0","1000",AVA,narrow_gauge,"119","1",branch,"750",2019/07/09 17:05:37,"7","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302714239,way/302714239,contact_line,"0","1000",AVA,narrow_gauge,,,branch,"750",2019/07/09 17:05:37,"7","72064035",sovereign_ch,"5755216",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,
way/302719986,way/302719986,contact_line,"0","1000",AVA,narrow_gauge,W1,"1",branch,"750",2019/07/09 17:05:37,"4","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302719987,way/302719987,contact_line,"0","1000",AVA,narrow_gauge,W1,"1",branch,"750",2019/07/09 17:05:37,"4","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302719989,way/302719989,contact_line,"0","1000",AVA,narrow_gauge,,"1",branch,"750",2021/09/07 11:09:54,"9","110853424",Wikilux,"1894634",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,
way/302720997,way/302720997,contact_line,"0","1000",AVA,narrow_gauge,W2,"1",branch,"750",2019/07/09 17:05:37,"5","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302720998,way/302720998,contact_line,"0","1000",AVA,narrow_gauge,W2,"1",branch,"750",2019/07/09 17:05:37,"3","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302720999,way/302720999,contact_line,"0","1000",AVA,narrow_gauge,W2,"1",branch,"750",2019/07/09 17:05:37,"3","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302721000,way/302721000,contact_line,"0","1000",AVA,narrow_gauge,"309","1",branch,"750",2019/07/09 17:05:37,"6","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302721311,way/302721311,contact_line,"0","1000",AVA,narrow_gauge,"308","1",branch,"750",2019/07/09 17:05:37,"4","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302721312,way/302721312,contact_line,"0","1000",AVA,narrow_gauge,W2_O,"1",branch,"750",2019/07/09 17:05:37,"3","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302721313,way/302721313,contact_line,"0","1000",AVA,narrow_gauge,W2_O,"1",branch,"750",2019/07/09 17:05:37,"3","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302721314,way/302721314,contact_line,"0","1000",AVA,narrow_gauge,,"1",branch,"750",2021/09/07 11:09:54,"7","110853424",Wikilux,"1894634",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,
way/302722109,way/302722109,contact_line,"0","1000",AVA,narrow_gauge,W1_O,"1",branch,"750",2019/07/09 17:05:37,"3","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302722110,way/302722110,contact_line,"0","1000",AVA,narrow_gauge,W1_O,"1",branch,"750",2019/07/09 17:05:37,"3","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302722111,way/302722111,contact_line,"0","1000",AVA,narrow_gauge,W1_O,"1",branch,"750",2019/07/09 17:05:37,"3","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302722112,way/302722112,contact_line,"0","1000",AVA,narrow_gauge,,"1",branch,"750",2019/07/09 17:05:37,"5","72064035",sovereign_ch,"5755216",,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,
way/302730108,way/302730108,contact_line,"0","1000",AVA,narrow_gauge,W2,"1",branch,"750",2019/07/09 17:05:37,"6","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302730109,way/302730109,contact_line,"0","1000",AVA,narrow_gauge,W2,"1",branch,"750",2019/07/09 17:05:37,"5","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302730110,way/302730110,contact_line,"0","1000",AAR,narrow_gauge,,,,"750",2019/07/09 17:05:37,"7","72064035",sovereign_ch,"5755216",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,
way/302730111,way/302730111,contact_line,"0","1000",AVA,narrow_gauge,"307","1",branch,"750",2021/06/20 14:06:06,"8","106667495",KaiPankrath,"4067009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302730212,way/302730212,contact_line,"0","1000",AVA,narrow_gauge,W1,"1",branch,"750",2019/07/09 17:05:38,"5","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302730213,way/302730213,contact_line,"0","1000",AVA,narrow_gauge,W1,"1",branch,"750",2019/07/09 17:05:38,"5","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302730214,way/302730214,contact_line,"0","1000",AAR,narrow_gauge,W1,,,"750",2019/04/14 12:53:27,"3","69201543",Jonathan Masur,"2965963",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302730215,way/302730215,contact_line,"0","1000",AVA,narrow_gauge,,"1",branch,"750",2019/07/09 17:05:38,"9","72064035",sovereign_ch,"5755216",,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,
way/302730721,way/302730721,contact_line,"0","1000",AVA,narrow_gauge,W2,"1",branch,"750",2019/07/09 17:05:38,"4","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302730722,way/302730722,contact_line,"0","1000",AVA,narrow_gauge,W2,"1",branch,"750",2019/07/09 17:05:38,"4","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302730723,way/302730723,contact_line,"0","1000",AVA,narrow_gauge,,"1",branch,"750",2019/07/09 17:05:38,"7","72064035",sovereign_ch,"5755216",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,
way/302730988,way/302730988,contact_line,"0","1000",AVA,narrow_gauge,W1,"1",branch,"750",2019/07/09 17:05:38,"3","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302730989,way/302730989,contact_line,"0","1000",AVA,narrow_gauge,W1,"1",branch,"750",2019/07/09 17:05:38,"3","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302730990,way/302730990,contact_line,"0","1000",AVA,narrow_gauge,W1,"1",branch,"750",2019/07/09 17:05:38,"3","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302730991,way/302730991,contact_line,"0","1000",AVA,narrow_gauge,,"1",branch,"750",2019/07/09 17:05:38,"5","72064035",sovereign_ch,"5755216",,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,
way/302733609,way/302733609,contact_line,"0","1000",AVA,narrow_gauge,"305","1",branch,"750",2019/07/09 17:05:38,"4","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302733610,way/302733610,contact_line,"0","1000",AVA,narrow_gauge,,"1",branch,"750",2019/07/09 17:05:38,"7","72064035",sovereign_ch,"5755216",,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,
way/302733611,way/302733611,contact_line,"0","1000",AVA,narrow_gauge,,"1",branch,"750",2019/07/09 17:05:38,"8","72064035",sovereign_ch,"5755216",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,
way/302733612,way/302733612,contact_line,"0","1000",AVA,narrow_gauge,"303","1",branch,"750",2019/07/09 17:05:38,"6","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302733613,way/302733613,contact_line,"0","1000",AVA,narrow_gauge,W1_U,"1",branch,"750",2019/07/09 17:05:38,"5","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302733614,way/302733614,contact_line,"0","1000",AVA,narrow_gauge,W2_U,"1",branch,"750",2019/07/09 17:05:38,"4","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302733940,way/302733940,contact_line,"0","1000",AVA,narrow_gauge,W1_U,"1",branch,"750",2019/07/09 17:05:38,"4","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302733941,way/302733941,contact_line,"0","1000",AVA,narrow_gauge,,"1",branch,"750",2019/07/09 17:05:38,"7","72064035",sovereign_ch,"5755216",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,
way/302733942,way/302733942,contact_line,"0","1000",AVA,narrow_gauge,,"1",branch,"750",2019/07/09 17:05:38,"6","72064035",sovereign_ch,"5755216",,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,
way/302738782,way/302738782,contact_line,"0","1000",AVA,narrow_gauge,,"1",branch,"750",2019/07/09 17:05:38,"6","72064035",sovereign_ch,"5755216",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,
way/302738783,way/302738783,contact_line,"0","1000",AVA,narrow_gauge,,"1",branch,"750",2019/07/09 17:05:38,"6","72064035",sovereign_ch,"5755216",,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,
way/302742638,way/302742638,contact_line,"0","1000",AVA,narrow_gauge,"110","1",branch,"750",2019/07/09 17:05:38,"6","72064035",sovereign_ch,"5755216",,,"30",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302742642,way/302742642,contact_line,"0","1000",AVA,narrow_gauge,W1,,branch,"750",2021/02/10 19:40:30,"7","99061504",rbuffat,"9560206",,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,
way/302742644,way/302742644,contact_line,"0","1000",AVA,narrow_gauge,W1,"1",branch,"750",2019/07/09 17:05:38,"6","72064035",sovereign_ch,"5755216",,,"30",,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302744274,way/302744274,contact_line,"0","1000",AVA,narrow_gauge,W2,,branch,"750",2019/07/09 17:05:38,"6","72064035",sovereign_ch,"5755216",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,
way/302744275,way/302744275,contact_line,"0","1000",AVA,narrow_gauge,W2,"1",branch,"750",2019/07/09 17:05:38,"4","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/302744276,way/302744276,contact_line,"0","1000",AVA,narrow_gauge,W2,,branch,"750",2019/07/09 17:05:38,"5","72064035",sovereign_ch,"5755216",,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,
way/302744277,way/302744277,contact_line,"0","1000",AVA,narrow_gauge,,,branch,"750",2019/07/09 17:05:38,"8","72064035",sovereign_ch,"5755216",,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,
way/302745435,way/302745435,contact_line,"0","1000",AVA,narrow_gauge,W3_U,,branch,"750",2019/07/09 17:05:38,"7","72064035",sovereign_ch,"5755216",,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,
way/302745436,way/302745436,contact_line,"0","1000",AVA,narrow_gauge,W2_U,"1",branch,"750",2019/07/09 17:05:38,"4","72064035",sovereign_ch,"5755216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
